Lote,Empresa,Prefixo,Placa,Tecnologia,Ano Modelo,fase_conama,NOx(kg poluentes/kg diesel),MP(kg poluentes/kg diesel)
D1 ,Norte Buss,16344 ,BYW1H24 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16383 ,BYQ1A45 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16290 ,BRQ0H89 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16285 ,EOB7431 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16226 ,FNW1876 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16232 ,CNC9624 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16235 ,BWH6G49 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16236 ,ELI5836 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16245 ,FZL7805 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16247 ,BWA7H94 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55319 ,DEZ2949 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16248 ,DLP0783 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55321 ,BYQ1E84 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16249 ,EEB2954 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55323 ,DIR6689 ,Básico ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55324 ,EAL9982 ,Básico ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16251 ,EXI4J01 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16252 ,DKU2B74 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16288 ,EQV4188 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16255 ,FQA8665 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16261 ,DYD3621 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16262 ,GDK0722 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55332 ,ENU3D02 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16266 ,FRH0586 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16269 ,ERT2H31 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16272 ,FYI3C71 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55339 ,ECO2290 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16274 ,GIC2H14 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55341 ,GAG5117 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55342 ,BZK9555 ,Básico ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16275 ,DKN2735 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55344 ,DEU1573 ,Básico ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55345 ,ENU4238 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16284 ,EOA9064 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16259 ,DWU7912 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16475 ,FPL4605 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16387 ,FWN1E33 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16388 ,EVW0I98 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16718 ,BYQ7218 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16710 ,GJC9D59 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16703 ,GJT6323 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16693 ,EST1583 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16691 ,DYA6361 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16686 ,ESU0966 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16685 ,BPO8355 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16684 ,BJL6174 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16678 ,DKU1884 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55439 ,GEU2011 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16674 ,BQU3644 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16673 ,GJM5531 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16670 ,BSY4770 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16458 ,DKU2B88 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16720 ,DDO1819 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16650 ,EUO1291 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16624 ,EWT1864 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16622 ,BYX8D72 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16615 ,ELO9476 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16613 ,GJU3873 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16459 ,FGA6B67 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16611 ,FQA5E73 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16610 ,GIF9A31 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16605 ,CPV4735 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16604 ,BWF1494 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16462 ,EOO7362 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55445 ,FXG9212 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55446 ,DGY1166 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16466 ,BVT5766 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16467 ,GFB5A97 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16634 ,FPN2E31 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55402 ,FPL0D73 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16457 ,FCW4C87 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16721 ,EBP3541 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16395 ,EHL6895 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16398 ,CUL6325 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16402 ,EWZ5152 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16405 ,FCI5745 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16415 ,EZX5865 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16419 ,ENI3380 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16422 ,EXO9052 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55418 ,EOS7982 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16423 ,ESP7233 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16425 ,EXL7465 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55421 ,ENE9B78 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55423 ,EMA2845 ,Básico ,2020,P7,0.006575,5.5e-05
AR3 ,Metropole,32201 ,GIA2H92 ,Padron ,2020,P7,0.006575,5.5e-05
AR3 ,Metropole,32202 ,GIF8F07 ,Padron ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16456 ,GIC8546 ,Miniônibus ,2020,P7,0.006575,5.5e-05
AR3 ,Metropole,32203 ,GEH3D67 ,Padron ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16430 ,BVT7G92 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16750 ,BZK2350 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16748 ,FPK9838 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16744 ,EWC7278 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16438 ,DLA8918 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16738 ,BSX7308 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16737 ,DNA2283 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16729 ,ELM6329 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55430 ,ENG5471 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16727 ,BSY1867 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16450 ,CUG8350 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16722 ,FAN6F22 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16451 ,ECK1561 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D8 ,Movebuss,55435 ,EZG9A07 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16757 ,DKH0717 ,Miniônibus ,2020,P7,0.006575,5.5e-05
E7 ,Metropole,73631 ,GJL3D17 ,Articulado ,2020,P7,0.006575,5.5e-05
D1 ,Norte Buss,16374 ,ELE5352 ,Miniônibus ,2020,P7,0.006575,5.5e-05
E7 ,Metropole,73623 ,GIO6G57 ,Articulado ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66300 ,CRM9269 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26012 ,GEK8G46 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26011 ,BQU5J31 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26007 ,GCN5D04 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66317 ,BPS9430 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26005 ,CQN5C73 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66322 ,EWU1764 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26002 ,ESC1058 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66328 ,DXA0129 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26016 ,EEO1540 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D9 ,A2,68896 ,FQP0E41 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66350 ,ENU4990 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25646 ,DNA3460 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66357 ,CFZ4209 ,Básico ,2020,P7,0.006575,5.5e-05
D9 ,A2,68894 ,GET6E77 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25639 ,EHE2789 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66378 ,DMN4E41 ,Básico ,2020,P7,0.006575,5.5e-05
D9 ,A2,68890 ,ECL7253 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D9 ,A2,68888 ,EOD0122 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66391 ,ELO5I22 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66347 ,ELE8788 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D9 ,A2,68880 ,FLO3487 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26017 ,FCP1473 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66291 ,FXT1308 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26096 ,FQN2C76 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66213 ,ERA2579 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66220 ,GFW6938 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26082 ,EBC4992 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26075 ,BYQ6085 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66231 ,FMZ2708 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26069 ,CBC7270 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66237 ,GIW8907 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26068 ,GIO5E88 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26018 ,FXY5258 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26061 ,DTQ5861 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66253 ,DZC4F69 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26044 ,FKZ5I44 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66264 ,EUC9320 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26040 ,EQO8369 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26033 ,EFM0433 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26029 ,EZZ1039 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66282 ,FVT3488 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66284 ,DSL8G29 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66290 ,EEZ5A09 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66251 ,DMJ7J19 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26098 ,FCY9E68 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66393 ,DIM8849 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D9 ,A2,68875 ,GEW9891 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66473 ,DOS5389 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25200 ,EBO3619 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66477 ,EMP5689 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D9 ,A2,68847 ,EXD0252 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66506 ,GIT4308 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66510 ,DUH6459 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66511 ,FWK5B99 ,Padron ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66526 ,CFZ9B49 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D9 ,A2,68845 ,EBP3752 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25201 ,CSN2563 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66537 ,GIN8B68 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66567 ,GFN3A67 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66576 ,GJK8786 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25165 ,EBQ5279 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25164 ,DYF7879 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66589 ,EOO2630 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25163 ,FST7C68 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25162 ,FVD1646 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25159 ,DMZ8991 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66600 ,EGX8152 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66550 ,BWV6I19 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66396 ,GHP1275 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25202 ,EMT8870 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66465 ,DYA3879 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25631 ,EVJ5863 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25630 ,BWV4691 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25629 ,EBT5989 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25628 ,ECG5670 ,Básico ,2020,P7,0.006575,5.5e-05
D9 ,A2,68870 ,GIE6E86 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D9 ,A2,68868 ,EJX3901 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66415 ,BZA0719 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66419 ,EJV8938 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66432 ,EHA8439 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25205 ,EST5889 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D9 ,A2,68859 ,FTL8604 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25221 ,EVH0998 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25220 ,FCX1737 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25212 ,DLM7847 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25211 ,FPJ3918 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25210 ,ESL2588 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66451 ,GKC9445 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25209 ,ENZ4577 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25208 ,ELY3950 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25207 ,EQH6820 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D9 ,A2,68854 ,GAQ4E56 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D2 ,Spencer,25155 ,DGY9147 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66200 ,GFP3A57 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26104 ,EDO4734 ,Miniônibus ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64444 ,GKH4I15 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64445 ,GIH5B28 ,Padron ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26264 ,GFX5784 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66001 ,DAV8651 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66005 ,GKI8944 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66016 ,EXW7C79 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66019 ,GBW1306 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66022 ,EZZ4548 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26234 ,DQT6I24 ,Miniônibus ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64443 ,GEL3J48 ,Padron ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66042 ,EQN2889 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66053 ,ESS8199 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26224 ,EGI1872 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66058 ,ERQ3857 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26219 ,EUY2919 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66064 ,FVY2F37 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66070 ,FVH1A98 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26211 ,BYI5451 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26209 ,BZA7257 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26198 ,EST8918 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66051 ,CFY7C99 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26197 ,FSO5B23 ,Miniônibus ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64442 ,GHI8H27 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64440 ,GFV1I26 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64419 ,EEI6032 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64420 ,EEG7124 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64421 ,EEL7683 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64422 ,EZY0189 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64423 ,EEE9560 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64424 ,ENU0223 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64425 ,ENZ9444 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64426 ,EHV6A68 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64427 ,EZI5649 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64441 ,GGL0C78 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64428 ,EEU0729 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64430 ,EOD6E34 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64431 ,GGS5D28 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64433 ,GDV8B07 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64434 ,GAM9D34 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64435 ,GJR1G25 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64436 ,GAQ8E23 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64437 ,GAG4F28 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64438 ,GHB5C52 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64439 ,GFV6F82 ,Padron ,2020,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64429 ,EOO8999 ,Padron ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66195 ,DHT9D96 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66093 ,EEK6890 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66098 ,DVF7198 ,Básico ,2020,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22472 ,DBM1635 ,Padron ,2020,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22473 ,DYA4111 ,Padron ,2020,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22474 ,BZG6432 ,Padron ,2020,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22475 ,BYY5483 ,Padron ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66147 ,EHQ0E67 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66149 ,EST8427 ,Básico ,2020,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22476 ,EBQ1984 ,Padron ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66151 ,GGV1709 ,Básico ,2020,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22477 ,DKI7785 ,Padron ,2020,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22471 ,DJA0840 ,Padron ,2020,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22478 ,CUJ5926 ,Padron ,2020,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22479 ,ENN9626 ,Padron ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66163 ,GJZ9496 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26130 ,CDS0670 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26127 ,EVW3043 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26123 ,GJK5263 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66176 ,GGH9578 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66177 ,EWU4817 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66182 ,FGC8619 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26108 ,ENZ3028 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26139 ,DIR5999 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66095 ,GIL3G67 ,Básico ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26143 ,EXO2105 ,Miniônibus ,2020,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22469 ,EXL8148 ,Padron ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66099 ,EQK8D79 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66103 ,EBJ1I72 ,Midiônibus ,2020,P7,0.006575,5.5e-05
D2 ,Norte Buss,26170 ,BRQ5810 ,Miniônibus ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66113 ,BSY6749 ,Básico ,2020,P7,0.006575,5.5e-05
D10 ,Transwolff,66114 ,FXV3398 ,Básico ,2020,P7,0.006575,5.5e-05
